key,run_counts,run_partition,chi_squared,p_value
0110111101,[4 1 0 1 0 0 0 0 0 0],[1 2 1 4 1 1],3.116161616161616,0.80078125
1011110100,[4 1 0 1 0 0 0 0 0 0],[1 1 4 1 1 2],3.116161616161616,0.80078125
1011110010,[4 1 0 1 0 0 0 0 0 0],[1 1 4 2 1 1],3.116161616161616,0.80078125
0000110101,[4 1 0 1 0 0 0 0 0 0],[4 2 1 1 1 1],3.116161616161616,0.80078125
1100001010,[4 1 0 1 0 0 0 0 0 0],[2 4 1 1 1 1],3.116161616161616,0.80078125
1111010100,[4 1 0 1 0 0 0 0 0 0],[4 1 1 1 1 2],3.116161616161616,0.80078125
0100001011,[4 1 0 1 0 0 0 0 0 0],[1 1 4 1 1 2],3.116161616161616,0.80078125
0100001001,[4 1 0 1 0 0 0 0 0 0],[1 1 4 1 2 1],3.116161616161616,0.80078125
0110000101,[4 1 0 1 0 0 0 0 0 0],[1 2 4 1 1 1],3.116161616161616,0.80078125
0100001101,[4 1 0 1 0 0 0 0 0 0],[1 1 4 2 1 1],3.116161616161616,0.80078125
1001000010,[4 1 0 1 0 0 0 0 0 0],[1 2 1 4 1 1],3.116161616161616,0.80078125
1011010000,[4 1 0 1 0 0 0 0 0 0],[1 1 2 1 1 4],3.116161616161616,0.80078125
1101011101,[5 1 1 0 0 0 0 0 0 0],[2 1 1 1 3 1 1],2.1606060606060606,0.8828125
0100010110,[5 1 1 0 0 0 0 0 0 0],[1 1 3 1 1 2 1],2.1606060606060606,0.8828125
0010100010,[5 1 1 0 0 0 0 0 0 0],[2 1 1 1 3 1 1],2.1606060606060606,0.8828125
0100011010,[5 1 1 0 0 0 0 0 0 0],[1 1 3 2 1 1 1],2.1606060606060606,0.8828125
0100100010,[5 1 1 0 0 0 0 0 0 0],[1 1 2 1 3 1 1],2.1606060606060606,0.8828125
1110110101,[5 1 1 0 0 0 0 0 0 0],[3 1 2 1 1 1 1],2.1606060606060606,0.8828125
1010100011,[5 1 1 0 0 0 0 0 0 0],[1 1 1 1 1 3 2],2.1606060606060606,0.8828125
0100010100,[5 1 1 0 0 0 0 0 0 0],[1 1 3 1 1 1 2],2.1606060606060606,0.8828125
1110100101,[5 1 1 0 0 0 0 0 0 0],[3 1 1 2 1 1 1],2.1606060606060606,0.8828125
0010111010,[5 1 1 0 0 0 0 0 0 0],[2 1 1 3 1 1 1],2.1606060606060606,0.8828125
1010001011,[5 1 1 0 0 0 0 0 0 0],[1 1 1 3 1 1 2],2.1606060606060606,0.8828125
1110101001,[5 1 1 0 0 0 0 0 0 0],[3 1 1 1 1 2 1],2.1606060606060606,0.8828125
1110101011,[5 1 1 0 0 0 0 0 0 0],[3 1 1 1 1 1 2],2.1606060606060606,0.8828125
1010110001,[5 1 1 0 0 0 0 0 0 0],[1 1 1 1 2 3 1],2.1606060606060606,0.8828125
1110101101,[5 1 1 0 0 0 0 0 0 0],[3 1 1 1 2 1 1],2.1606060606060606,0.8828125
1010001101,[5 1 1 0 0 0 0 0 0 0],[1 1 1 3 2 1 1],2.1606060606060606,0.8828125
1010010001,[5 1 1 0 0 0 0 0 0 0],[1 1 1 2 1 3 1],2.1606060606060606,0.8828125
1000101101,[5 1 1 0 0 0 0 0 0 0],[1 3 1 1 2 1 1],2.1606060606060606,0.8828125
0100010010,[5 1 1 0 0 0 0 0 0 0],[1 1 3 1 2 1 1],2.1606060606060606,0.8828125
1010010111,[5 1 1 0 0 0 0 0 0 0],[1 1 1 2 1 1 3],2.1606060606060606,0.8828125
1011101001,[5 1 1 0 0 0 0 0 0 0],[1 1 3 1 1 2 1],2.1606060606060606,0.8828125
1101110101,[5 1 1 0 0 0 0 0 0 0],[2 1 3 1 1 1 1],2.1606060606060606,0.8828125
1000101001,[5 1 1 0 0 0 0 0 0 0],[1 3 1 1 1 2 1],2.1606060606060606,0.8828125
1000101011,[5 1 1 0 0 0 0 0 0 0],[1 3 1 1 1 1 2],2.1606060606060606,0.8828125
1010100111,[5 1 1 0 0 0 0 0 0 0],[1 1 1 1 1 2 3],2.1606060606060606,0.8828125
0100101110,[5 1 1 0 0 0 0 0 0 0],[1 1 2 1 1 3 1],2.1606060606060606,0.8828125
0010101000,[5 1 1 0 0 0 0 0 0 0],[2 1 1 1 1 1 3],2.1606060606060606,0.8828125
0010101110,[5 1 1 0 0 0 0 0 0 0],[2 1 1 1 1 3 1],2.1606060606060606,0.8828125
1110010101,[5 1 1 0 0 0 0 0 0 0],[3 2 1 1 1 1 1],2.1606060606060606,0.8828125
0011101010,[5 1 1 0 0 0 0 0 0 0],[2 3 1 1 1 1 1],2.1606060606060606,0.8828125
1000100101,[5 1 1 0 0 0 0 0 0 0],[1 3 1 2 1 1 1],2.1606060606060606,0.8828125
1001000101,[5 1 1 0 0 0 0 0 0 0],[1 2 1 3 1 1 1],2.1606060606060606,0.8828125
1000110101,[5 1 1 0 0 0 0 0 0 0],[1 3 2 1 1 1 1],2.1606060606060606,0.8828125
0100101000,[5 1 1 0 0 0 0 0 0 0],[1 1 2 1 1 1 3],2.1606060606060606,0.8828125
1010011101,[5 1 1 0 0 0 0 0 0 0],[1 1 1 2 3 1 1],2.1606060606060606,0.8828125
1010111001,[5 1 1 0 0 0 0 0 0 0],[1 1 1 1 3 2 1],2.1606060606060606,0.8828125
1010001001,[5 1 1 0 0 0 0 0 0 0],[1 1 1 3 1 2 1],2.1606060606060606,0.8828125
1100010101,[5 1 1 0 0 0 0 0 0 0],[2 3 1 1 1 1 1],2.1606060606060606,0.8828125
1011000101,[5 1 1 0 0 0 0 0 0 0],[1 1 2 3 1 1 1],2.1606060606060606,0.8828125
0110100010,[5 1 1 0 0 0 0 0 0 0],[1 2 1 1 3 1 1],2.1606060606060606,0.8828125
0101110010,[5 1 1 0 0 0 0 0 0 0],[1 1 1 3 2 1 1],2.1606060606060606,0.8828125
1001010111,[5 1 1 0 0 0 0 0 0 0],[1 2 1 1 1 1 3],2.1606060606060606,0.8828125
0101110100,[5 1 1 0 0 0 0 0 0 0],[1 1 1 3 1 1 2],2.1606060606060606,0.8828125
0110101110,[5 1 1 0 0 0 0 0 0 0],[1 2 1 1 1 3 1],2.1606060606060606,0.8828125
0101110110,[5 1 1 0 0 0 0 0 0 0],[1 1 1 3 1 2 1],2.1606060606060606,0.8828125
0111010110,[5 1 1 0 0 0 0 0 0 0],[1 3 1 1 1 2 1],2.1606060606060606,0.8828125
0111001010,[5 1 1 0 0 0 0 0 0 0],[1 3 2 1 1 1 1],2.1606060606060606,0.8828125
0001101010,[5 1 1 0 0 0 0 0 0 0],[3 2 1 1 1 1 1],2.1606060606060606,0.8828125
0110101000,[5 1 1 0 0 0 0 0 0 0],[1 2 1 1 1 1 3],2.1606060606060606,0.8828125
1101010111,[5 1 1 0 0 0 0 0 0 0],[2 1 1 1 1 1 3],2.1606060606060606,0.8828125
0010001010,[5 1 1 0 0 0 0 0 0 0],[2 1 3 1 1 1 1],2.1606060606060606,0.8828125
0110001010,[5 1 1 0 0 0 0 0 0 0],[1 2 3 1 1 1 1],2.1606060606060606,0.8828125
1001010001,[5 1 1 0 0 0 0 0 0 0],[1 2 1 1 1 3 1],2.1606060606060606,0.8828125
0001011010,[5 1 1 0 0 0 0 0 0 0],[3 1 1 2 1 1 1],2.1606060606060606,0.8828125
1011010001,[5 1 1 0 0 0 0 0 0 0],[1 1 2 1 1 3 1],2.1606060606060606,0.8828125
0111010100,[5 1 1 0 0 0 0 0 0 0],[1 3 1 1 1 1 2],2.1606060606060606,0.8828125
0001010110,[5 1 1 0 0 0 0 0 0 0],[3 1 1 1 1 2 1],2.1606060606060606,0.8828125
0111010010,[5 1 1 0 0 0 0 0 0 0],[1 3 1 1 2 1 1],2.1606060606060606,0.8828125
0001001010,[5 1 1 0 0 0 0 0 0 0],[3 1 2 1 1 1 1],2.1606060606060606,0.8828125
1011010111,[5 1 1 0 0 0 0 0 0 0],[1 1 2 1 1 1 3],2.1606060606060606,0.8828125
0001010100,[5 1 1 0 0 0 0 0 0 0],[3 1 1 1 1 1 2],2.1606060606060606,0.8828125
0001010010,[5 1 1 0 0 0 0 0 0 0],[3 1 1 1 2 1 1],2.1606060606060606,0.8828125
0101101110,[5 1 1 0 0 0 0 0 0 0],[1 1 1 2 1 3 1],2.1606060606060606,0.8828125
0111011010,[5 1 1 0 0 0 0 0 0 0],[1 3 1 2 1 1 1],2.1606060606060606,0.8828125
1011011101,[5 1 1 0 0 0 0 0 0 0],[1 1 2 1 3 1 1],2.1606060606060606,0.8828125
0101011000,[5 1 1 0 0 0 0 0 0 0],[1 1 1 1 1 2 3],2.1606060606060606,0.8828125
1101000101,[5 1 1 0 0 0 0 0 0 0],[2 1 1 3 1 1 1],2.1606060606060606,0.8828125
1011101011,[5 1 1 0 0 0 0 0 0 0],[1 1 3 1 1 1 2],2.1606060606060606,0.8828125
1010110111,[5 1 1 0 0 0 0 0 0 0],[1 1 1 1 2 1 3],2.1606060606060606,0.8828125
1010111011,[5 1 1 0 0 0 0 0 0 0],[1 1 1 1 3 1 2],2.1606060606060606,0.8828125
1101010001,[5 1 1 0 0 0 0 0 0 0],[2 1 1 1 1 3 1],2.1606060606060606,0.8828125
1001110101,[5 1 1 0 0 0 0 0 0 0],[1 2 3 1 1 1 1],2.1606060606060606,0.8828125
0101000110,[5 1 1 0 0 0 0 0 0 0],[1 1 1 1 3 2 1],2.1606060606060606,0.8828125
0101001000,[5 1 1 0 0 0 0 0 0 0],[1 1 1 1 2 1 3],2.1606060606060606,0.8828125
0101001110,[5 1 1 0 0 0 0 0 0 0],[1 1 1 1 2 3 1],2.1606060606060606,0.8828125
0110111010,[5 1 1 0 0 0 0 0 0 0],[1 2 1 3 1 1 1],2.1606060606060606,0.8828125
0101000100,[5 1 1 0 0 0 0 0 0 0],[1 1 1 1 3 1 2],2.1606060606060606,0.8828125
0101011100,[5 1 1 0 0 0 0 0 0 0],[1 1 1 1 1 3 2],2.1606060606060606,0.8828125
0101100010,[5 1 1 0 0 0 0 0 0 0],[1 1 1 2 3 1 1],2.1606060606060606,0.8828125
0100111010,[5 1 1 0 0 0 0 0 0 0],[1 1 2 3 1 1 1],2.1606060606060606,0.8828125
1011101101,[5 1 1 0 0 0 0 0 0 0],[1 1 3 1 2 1 1],2.1606060606060606,0.8828125
0101101000,[5 1 1 0 0 0 0 0 0 0],[1 1 1 2 1 1 3],2.1606060606060606,0.8828125
1001011101,[5 1 1 0 0 0 0 0 0 0],[1 2 1 1 3 1 1],2.1606060606060606,0.8828125
1011100101,[5 1 1 0 0 0 0 0 0 0],[1 1 3 2 1 1 1],2.1606060606060606,0.8828125
0001001011,[3 2 1 0 0 0 0 0 0 0],[3 1 2 1 1 2],1.009090909090909,1.0
1000110110,[3 2 1 0 0 0 0 0 0 0],[1 3 2 1 2 1],1.009090909090909,1.0
0010110001,[3 2 1 0 0 0 0 0 0 0],[2 1 1 2 3 1],1.009090909090909,1.0
1110110110,[3 2 1 0 0 0 0 0 0 0],[3 1 2 1 2 1],1.009090909090909,1.0
0010111011,[3 2 1 0 0 0 0 0 0 0],[2 1 1 3 1 2],1.009090909090909,1.0
0001001001,[3 2 1 0 0 0 0 0 0 0],[3 1 2 1 2 1],1.009090909090909,1.0
1000110100,[3 2 1 0 0 0 0 0 0 0],[1 3 2 1 1 2],1.009090909090909,1.0
1001011000,[3 2 1 0 0 0 0 0 0 0],[1 2 1 1 2 3],1.009090909090909,1.0
0010110111,[3 2 1 0 0 0 0 0 0 0],[2 1 1 2 1 3],1.009090909090909,1.0
0010111001,[3 2 1 0 0 0 0 0 0 0],[2 1 1 3 2 1],1.009090909090909,1.0
1001011100,[3 2 1 0 0 0 0 0 0 0],[1 2 1 1 3 2],1.009090909090909,1.0
1001100010,[3 2 1 0 0 0 0 0 0 0],[1 2 2 3 1 1],1.009090909090909,1.0
1110110100,[3 2 1 0 0 0 0 0 0 0],[3 1 2 1 1 2],1.009090909090909,1.0
1110110010,[3 2 1 0 0 0 0 0 0 0],[3 1 2 2 1 1],1.009090909090909,1.0
1001110110,[3 2 1 0 0 0 0 0 0 0],[1 2 3 1 2 1],1.009090909090909,1.0
0001001101,[3 2 1 0 0 0 0 0 0 0],[3 1 2 2 1 1],1.009090909090909,1.0
1001101000,[3 2 1 0 0 0 0 0 0 0],[1 2 2 1 1 3],1.009090909090909,1.0
0010010001,[3 2 1 0 0 0 0 0 0 0],[2 1 2 1 3 1],1.009090909090909,1.0
1001110100,[3 2 1 0 0 0 0 0 0 0],[1 2 3 1 1 2],1.009090909090909,1.0
1001001110,[3 2 1 0 0 0 0 0 0 0],[1 2 1 2 3 1],1.009090909090909,1.0
0010010111,[3 2 1 0 0 0 0 0 0 0],[2 1 2 1 1 3],1.009090909090909,1.0
1001110010,[3 2 1 0 0 0 0 0 0 0],[1 2 3 2 1 1],1.009090909090909,1.0
0010001101,[3 2 1 0 0 0 0 0 0 0],[2 1 3 2 1 1],1.009090909090909,1.0
0010001011,[3 2 1 0 0 0 0 0 0 0],[2 1 3 1 1 2],1.009090909090909,1.0
1001001000,[3 2 1 0 0 0 0 0 0 0],[1 2 1 2 1 3],1.009090909090909,1.0
0010011101,[3 2 1 0 0 0 0 0 0 0],[2 1 2 3 1 1],1.009090909090909,1.0
1001000110,[3 2 1 0 0 0 0 0 0 0],[1 2 1 3 2 1],1.009090909090909,1.0
0010001001,[3 2 1 0 0 0 0 0 0 0],[2 1 3 1 2 1],1.009090909090909,1.0
1001000100,[3 2 1 0 0 0 0 0 0 0],[1 2 1 3 1 2],1.009090909090909,1.0
1001101110,[3 2 1 0 0 0 0 0 0 0],[1 2 2 1 3 1],1.009090909090909,1.0
0001101101,[3 2 1 0 0 0 0 0 0 0],[3 2 1 2 1 1],1.009090909090909,1.0
0001101011,[3 2 1 0 0 0 0 0 0 0],[3 2 1 1 1 2],1.009090909090909,1.0
0001101001,[3 2 1 0 0 0 0 0 0 0],[3 2 1 1 2 1],1.009090909090909,1.0
0010100011,[3 2 1 0 0 0 0 0 0 0],[2 1 1 1 3 2],1.009090909090909,1.0
0001011011,[3 2 1 0 0 0 0 0 0 0],[3 1 1 2 1 2],1.009090909090909,1.0
0001011001,[3 2 1 0 0 0 0 0 0 0],[3 1 1 2 2 1],1.009090909090909,1.0
0010100111,[3 2 1 0 0 0 0 0 0 0],[2 1 1 1 2 3],1.009090909090909,1.0
0001010011,[3 2 1 0 0 0 0 0 0 0],[3 1 1 1 2 2],1.009090909090909,1.0
0001100101,[3 2 1 0 0 0 0 0 0 0],[3 2 2 1 1 1],1.009090909090909,1.0
0110111011,[3 2 1 0 0 0 0 0 0 0],[1 2 1 3 1 2],1.009090909090909,1.0
1000110010,[3 2 1 0 0 0 0 0 0 0],[1 3 2 2 1 1],1.009090909090909,1.0
1110101100,[3 2 1 0 0 0 0 0 0 0],[3 1 1 1 2 2],1.009090909090909,1.0
1100010100,[3 2 1 0 0 0 0 0 0 0],[2 3 1 1 1 2],1.009090909090909,1.0
1100010110,[3 2 1 0 0 0 0 0 0 0],[2 3 1 1 2 1],1.009090909090909,1.0
0110001001,[3 2 1 0 0 0 0 0 0 0],[1 2 3 1 2 1],1.009090909090909,1.0
1100011010,[3 2 1 0 0 0 0 0 0 0],[2 3 2 1 1 1],1.009090909090909,1.0
1011001110,[3 2 1 0 0 0 0 0 0 0],[1 1 2 2 3 1],1.009090909090909,1.0
0111011001,[3 2 1 0 0 0 0 0 0 0],[1 3 1 2 2 1],1.009090909090909,1.0
1100100010,[3 2 1 0 0 0 0 0 0 0],[2 2 1 3 1 1],1.009090909090909,1.0
0101110011,[3 2 1 0 0 0 0 0 0 0],[1 1 1 3 2 2],1.009090909090909,1.0
1011001000,[3 2 1 0 0 0 0 0 0 0],[1 1 2 2 1 3],1.009090909090909,1.0
1100101000,[3 2 1 0 0 0 0 0 0 0],[2 2 1 1 1 3],1.009090909090909,1.0
1011000110,[3 2 1 0 0 0 0 0 0 0],[1 1 2 3 2 1],1.009090909090909,1.0
1011000100,[3 2 1 0 0 0 0 0 0 0],[1 1 2 3 1 2],1.009090909090909,1.0
1100101110,[3 2 1 0 0 0 0 0 0 0],[2 2 1 1 3 1],1.009090909090909,1.0
0101100111,[3 2 1 0 0 0 0 0 0 0],[1 1 1 2 2 3],1.009090909090909,1.0
0111011011,[3 2 1 0 0 0 0 0 0 0],[1 3 1 2 1 2],1.009090909090909,1.0
0101100011,[3 2 1 0 0 0 0 0 0 0],[1 1 1 2 3 2],1.009090909090909,1.0
1100111010,[3 2 1 0 0 0 0 0 0 0],[2 2 3 1 1 1],1.009090909090909,1.0
1100010010,[3 2 1 0 0 0 0 0 0 0],[2 3 1 2 1 1],1.009090909090909,1.0
0110001011,[3 2 1 0 0 0 0 0 0 0],[1 2 3 1 1 2],1.009090909090909,1.0
0110001101,[3 2 1 0 0 0 0 0 0 0],[1 2 3 2 1 1],1.009090909090909,1.0
0110100111,[3 2 1 0 0 0 0 0 0 0],[1 2 1 1 2 3],1.009090909090909,1.0
1011101100,[3 2 1 0 0 0 0 0 0 0],[1 1 3 1 2 2],1.009090909090909,1.0
0110111001,[3 2 1 0 0 0 0 0 0 0],[1 2 1 3 2 1],1.009090909090909,1.0
0110110111,[3 2 1 0 0 0 0 0 0 0],[1 2 1 2 1 3],1.009090909090909,1.0
1011100110,[3 2 1 0 0 0 0 0 0 0],[1 1 3 2 2 1],1.009090909090909,1.0
1011100100,[3 2 1 0 0 0 0 0 0 0],[1 1 3 2 1 2],1.009090909090909,1.0
0110110001,[3 2 1 0 0 0 0 0 0 0],[1 2 1 2 3 1],1.009090909090909,1.0
0111001001,[3 2 1 0 0 0 0 0 0 0],[1 3 2 1 2 1],1.009090909090909,1.0
0111001011,[3 2 1 0 0 0 0 0 0 0],[1 3 2 1 1 2],1.009090909090909,1.0
0110010001,[3 2 1 0 0 0 0 0 0 0],[1 2 2 1 3 1],1.009090909090909,1.0
0110100011,[3 2 1 0 0 0 0 0 0 0],[1 2 1 1 3 2],1.009090909090909,1.0
0110011101,[3 2 1 0 0 0 0 0 0 0],[1 2 2 3 1 1],1.009090909090909,1.0
1011011100,[3 2 1 0 0 0 0 0 0 0],[1 1 2 1 3 2],1.009090909090909,1.0
0110010111,[3 2 1 0 0 0 0 0 0 0],[1 2 2 1 1 3],1.009090909090909,1.0
0111001101,[3 2 1 0 0 0 0 0 0 0],[1 3 2 2 1 1],1.009090909090909,1.0
1011011000,[3 2 1 0 0 0 0 0 0 0],[1 1 2 1 2 3],1.009090909090909,1.0
0111010011,[3 2 1 0 0 0 0 0 0 0],[1 3 1 1 2 2],1.009090909090909,1.0
1101000100,[3 2 1 0 0 0 0 0 0 0],[2 1 1 3 1 2],1.009090909090909,1.0
1101000110,[3 2 1 0 0 0 0 0 0 0],[2 1 1 3 2 1],1.009090909090909,1.0
1101001000,[3 2 1 0 0 0 0 0 0 0],[2 1 1 2 1 3],1.009090909090909,1.0
0011100101,[3 2 1 0 0 0 0 0 0 0],[2 3 2 1 1 1],1.009090909090909,1.0
1110010010,[3 2 1 0 0 0 0 0 0 0],[3 2 1 2 1 1],1.009090909090909,1.0
0011101101,[3 2 1 0 0 0 0 0 0 0],[2 3 1 2 1 1],1.009090909090909,1.0
1110010100,[3 2 1 0 0 0 0 0 0 0],[3 2 1 1 1 2],1.009090909090909,1.0
1110010110,[3 2 1 0 0 0 0 0 0 0],[3 2 1 1 2 1],1.009090909090909,1.0
0011101011,[3 2 1 0 0 0 0 0 0 0],[2 3 1 1 1 2],1.009090909090909,1.0
0011101001,[3 2 1 0 0 0 0 0 0 0],[2 3 1 1 2 1],1.009090909090909,1.0
1110011010,[3 2 1 0 0 0 0 0 0 0],[3 2 2 1 1 1],1.009090909090909,1.0
1000101100,[3 2 1 0 0 0 0 0 0 0],[1 3 1 1 2 2],1.009090909090909,1.0
1010011000,[3 2 1 0 0 0 0 0 0 0],[1 1 1 2 2 3],1.009090909090909,1.0
0011011101,[3 2 1 0 0 0 0 0 0 0],[2 2 1 3 1 1],1.009090909090909,1.0
0011010111,[3 2 1 0 0 0 0 0 0 0],[2 2 1 1 1 3],1.009090909090909,1.0
0011010001,[3 2 1 0 0 0 0 0 0 0],[2 2 1 1 3 1],1.009090909090909,1.0
1110100100,[3 2 1 0 0 0 0 0 0 0],[3 1 1 2 1 2],1.009090909090909,1.0
1110100110,[3 2 1 0 0 0 0 0 0 0],[3 1 1 2 2 1],1.009090909090909,1.0
1010001100,[3 2 1 0 0 0 0 0 0 0],[1 1 1 3 2 2],1.009090909090909,1.0
0011000101,[3 2 1 0 0 0 0 0 0 0],[2 2 3 1 1 1],1.009090909090909,1.0
1000100110,[3 2 1 0 0 0 0 0 0 0],[1 3 1 2 2 1],1.009090909090909,1.0
1010011100,[3 2 1 0 0 0 0 0 0 0],[1 1 1 2 3 2],1.009090909090909,1.0
1101001110,[3 2 1 0 0 0 0 0 0 0],[2 1 1 2 3 1],1.009090909090909,1.0
1101101000,[3 2 1 0 0 0 0 0 0 0],[2 1 2 1 1 3],1.009090909090909,1.0
0100111011,[3 2 1 0 0 0 0 0 0 0],[1 1 2 3 1 2],1.009090909090909,1.0
0100111001,[3 2 1 0 0 0 0 0 0 0],[1 1 2 3 2 1],1.009090909090909,1.0
1101011000,[3 2 1 0 0 0 0 0 0 0],[2 1 1 1 2 3],1.009090909090909,1.0
0100110111,[3 2 1 0 0 0 0 0 0 0],[1 1 2 2 1 3],1.009090909090909,1.0
1101011100,[3 2 1 0 0 0 0 0 0 0],[2 1 1 1 3 2],1.009090909090909,1.0
1101100010,[3 2 1 0 0 0 0 0 0 0],[2 1 2 3 1 1],1.009090909090909,1.0
0100110001,[3 2 1 0 0 0 0 0 0 0],[1 1 2 2 3 1],1.009090909090909,1.0
1101101110,[3 2 1 0 0 0 0 0 0 0],[2 1 2 1 3 1],1.009090909090909,1.0
0100010011,[3 2 1 0 0 0 0 0 0 0],[1 1 3 1 2 2],1.009090909090909,1.0
0100100111,[3 2 1 0 0 0 0 0 0 0],[1 1 2 1 2 3],1.009090909090909,1.0
1101110010,[3 2 1 0 0 0 0 0 0 0],[2 1 3 2 1 1],1.009090909090909,1.0
1101110110,[3 2 1 0 0 0 0 0 0 0],[2 1 3 1 2 1],1.009090909090909,1.0
0100100011,[3 2 1 0 0 0 0 0 0 0],[1 1 2 1 3 2],1.009090909090909,1.0
1000100100,[3 2 1 0 0 0 0 0 0 0],[1 3 1 2 1 2],1.009090909090909,1.0
0100011011,[3 2 1 0 0 0 0 0 0 0],[1 1 3 2 1 2],1.009090909090909,1.0
0100011001,[3 2 1 0 0 0 0 0 0 0],[1 1 3 2 2 1],1.009090909090909,1.0
1101110100,[3 2 1 0 0 0 0 0 0 0],[2 1 3 1 1 2],1.009090909090909,1.0
